timestamp,edge_node,edge_node_location,provider,bytes,user_id,user_location,execution_time,subarea
30699619,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,77251,80,"(7328.673052336468680616894019, 2606.787174833055421866288345)",734,2
30699804,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4755.980362182649391265832878, 4357.996335958202552352100124)",791,4
30700883,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,80355,71,"(4744.257663373737465474935397, 1335.625153692389474199147144)",990,1
30703221,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5550.162696295710442818278322, 3627.790066000879365376411613)",609,4
30703484,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,82117,77,"(853.1588515403595120789037271, 9181.372773672842965076223597)",765,6
30703536,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,72272,38,"(6890.937036369266631502005188, 2844.597330223442293484247599)",809,2
30706474,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75263,45,"(6878.762974566003241515835596, 2023.673661931197054851646827)",781,2
30708678,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,80579,97,"(2577.040652108380206698923922, 467.7388743039931196720575519)",812,0
30709129,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,84988,3,"(7090.274974858112880505618653, 7750.507383242919044289399846)",1240,8
30710344,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,74368,67,"(6682.969548076385336947801931, 8362.155138328606442524559772)",798,8
30713713,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5164.103980900972381202119788, 4483.011729064291831911872638)",747,4
30716838,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3788.228580439104794899964465, 5528.471345916126476670034809)",779,4
30720481,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,61638,59,"(5415.268538289082775724327859, 1876.237791821947384872480403)",713,1
30722548,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,69221,86,"(4718.778941122449371879023016, 3275.294415996321686586000366)",1546,1
30724350,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,77383,47,"(7019.625126269926058956792682, 2832.808564897629460997125362)",765,2
30725221,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(5454.703328259422435217516437, 3651.035536232028491972483697)",1031,4
30725392,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,56948,56,"(5826.020456755779616863240629, 7798.269332414923520935226194)",671,7
30725489,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(4815.273900467898617505861054, 5279.129107786338684715865064)",828,4
30728144,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(4334.516858602485449262395395, 4698.472231103423116068056723)",906,4
30730769,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,75909,40,"(3417.845367564096541980503469, 3932.252653807979725675390494)",683,4
30735117,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(5227.176001106950417958996844, 6226.186123135318951671984511)",859,4
30736561,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,56868,26,"(6853.501469406817134919616040, 7476.613755457052758238038972)",640,8
30737242,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(6394.879555758492199223323942, 4402.306583374130270887447234)",728,4
30738160,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(5429.891370724919205534866796, 5983.733975530698404254330252)",781,4
30738196,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,75591,1,"(3690.555708760820779499204324, 2526.140746747349423654203759)",843,1
30743336,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(4579.111376247243882600115113, 5039.444998108275849469277332)",838,4
30743964,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,72291,34,"(8231.853007855070733653567900, 1962.915033811717452249446284)",859,2
30746703,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(5737.407990820927197268170354, 3677.147325207992222574983809)",786,4
30749135,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,73419,0,"(3331.698223612179865654198619, 1258.538187437203984311500157)",839,0
30750622,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(8018.510449004090887470452267, 4163.839920121845908564158813)",672,5
30750846,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,84712,58,"(2605.931976423975658446942075, 1728.277258400207538420492958)",750,0
30752599,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70000,17,"(2682.361104627477169096516048, 2968.507620663217977240393599)",724,0
30754929,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(4375.007482215475931199984094, 4752.043238857696142268102731)",758,4
30759397,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(6021.639065698002873733788155, 4689.543638092692847703472046)",859,4
30760003,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69398,46,"(5366.458053791689137700078293, 3426.429085050024724164425463)",780,4
30760492,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4800.053595847286753538313036, 4399.716635793441938337932374)",791,4
30761308,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,71498,78,"(8192.160647499738109062044275, 3084.830216886432174287252543)",810,2
30763909,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5606.575150452441938137758635, 3605.414446232598813370945539)",609,4
30770228,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,68576,85,"(1174.265029201306538564196475, 5843.016425508765842515623338)",782,3
30770874,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,89926,29,"(8626.926685865149497914957955, 2171.083163693775029584437220)",1438,2
30770890,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,78963,92,"(6808.539783563547553531982292, 5833.141405665889093984932201)",1171,5
30774401,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5111.447417361229684128386548, 4513.183233173053796762006701)",747,4
30777526,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3798.137766239945087062088817, 5588.344890831760334110279456)",779,4
30777729,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,65508,28,"(4118.426066405901184883023264, 3142.179603056298691632615884)",1125,1
30777966,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,56808,24,"(2006.248505373615848527535216, 1138.085750713726066809372031)",783,0
30780309,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,74261,20,"(1526.572310633086823910639190, 6765.006833496550352428334726)",726,6
30785494,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(5701.994676366484563300271914, 1866.345251738687789110742171)",953,1
30785545,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,74775,87,"(2709.612115156335899160057118, 1225.210878483979940879436464)",1406,0
30785909,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(5501.134761901684164440403319, 3611.956701629084587196085239)",1031,4
30786177,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(4778.823191461011642254030187, 5327.651052892602187532671563)",828,4
30788832,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(4360.710123867845103050925449, 4643.727859714772542727609312)",906,4
30791457,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,75909,40,"(3359.832235160019259910772558, 3950.071458837133591914862356)",683,4
30794771,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,73099,62,"(8623.406988158796843395323954, 4684.661148781804735515433794)",862,5
30795805,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(5245.731879207142988036751143, 6168.404528038516771429863529)",859,4
30797405,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,73793,5,"(4067.409478622388149445113536, 9038.657179039791256525274405)",796,7
30797930,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(6428.297004283489459141491137, 4351.647847917358771788798548)",728,4
30798467,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72106,7,"(3292.506374081857326727050102, 7218.733766114852651876199586)",751,6
30798848,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(5411.508633410005303219402392, 6041.570886866028818473299516)",781,4
30801160,0,"(8980, 9162)",dwvuenmgxoclebjqxuolmboggnkcragj,79651,64,"(9906.621285123436067289288648, 7180.776021072584560781947780)",1266,8
30804024,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(4628.368720889489404190289119, 5074.895630582112566477299880)",838,4
30807391,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(5782.204961836856788691791938, 3636.205113106080040582860301)",786,4
30807784,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75319,14,"(3018.151153906492857401947704, 8979.542215399564258071826332)",958,6
30810871,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70723,39,"(2398.429745671682959729885589, 4649.580651937996495368675283)",802,3
30811353,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,90098,31,"(984.6787878489402719764805800, 5881.822394689740711527198858)",843,3
30814766,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72249,61,"(3101.591196584373922118759967, 5588.037163946875097989203639)",671,3
30815253,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68616,25,"(5163.458947712063404788117535, 8027.899120499680091238449994)",843,7
30815617,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(4390.205246894084493952914805, 4693.288993966168193480999464)",758,4
30820085,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(5968.002080585825681921850006, 4661.151611534588849486693562)",859,4
30820691,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69398,46,"(5422.266333447293106152961701, 3450.271678572582209053370571)",780,4
30821180,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4844.126829511924115810793194, 4441.436935628681324323764625)",791,4
30824597,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5662.987604609173433457238949, 3583.038826464318261365479465)",609,4
30824925,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,74051,4,"(9000.833985698683060746540104, 3494.326640250789015997039338)",2081,5
30825740,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70923,51,"(1570.797309226227369626000773, 4281.566002630708607168739068)",796,3
30832350,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,75326,88,"(6933.015098011477185676533980, 5467.273147789634717304153008)",2450,5
30834256,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(6683.144342957797946712815608, 4646.884804075420334393534226)",122,5
30835089,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5058.790853821486987054653307, 4543.354737281815761612140764)",747,4
30835244,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,69986,79,"(6916.968862551186421793248726, 3026.728176201294603232213417)",898,2
30837168,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,68833,42,"(8353.083263458239311556563356, 803.3936089192450509213703222)",706,2
30838214,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3808.046952040785379224213170, 5648.218435747394191550524103)",779,4
30839795,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,68354,41,"(4712.876978494714966096876697, 7522.990377806453502959606479)",775,7
30845298,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,85146,82,"(7338.615708011012930109700801, 9150.207740159146108675789439)",1078,8
30845932,0,"(8980, 9162)",dwvuenmgxoclebjqxuolmboggnkcragj,73473,54,"(7926.823538484186647962464325, 7859.521564052922578398255143)",968,8
30846597,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(5547.566195543945893663290201, 3572.877867026140682419686782)",1031,4
30846865,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(4742.372482454124667002199320, 5376.172997998865690349478062)",828,4
30849520,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(4386.903389133204756839455502, 4588.983488326121969387161900)",906,4
30852393,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,65300,55,"(4164.101949529343298452487579, 1151.504056655468879994846899)",781,1
30852416,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,79152,91,"(7235.967625431990602660972289, 6258.524998404096454000700613)",1140,5
30856493,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(5264.287757307335558114505442, 6110.622932941714591187742547)",859,4
30856757,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76336,35,"(2645.766596984386539706539189, 6731.675436324526038834544476)",794,6
30857963,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(6718.903261965799222455244121, 5739.122979759123020325244330)",739,5
30858618,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(6461.714452808486719059658332, 4300.989112460587272690149861)",728,4
30859536,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(5393.125896095091400903937988, 6099.407798201359232692268779)",781,4
30861668,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,86714,32,"(6892.737132458746009657027860, 5620.162621637709396727789839)",900,5
30861724,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,83111,75,"(8755.443617072720491223730256, 3875.470621086891296523530803)",984,5
30864712,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(4677.626065531734925780463125, 5110.346263055949283485322427)",838,4
30868079,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(5827.001932852786380115413522, 3595.262901004167858590736794)",786,4
30868919,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76173,36,"(496.753407846675416854270393, 3745.313250667249424596298557)",741,3
30871623,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,77355,81,"(3228.816443761775164518407952, 8232.419294189995899088937389)",1015,6
30874346,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,72938,70,"(8364.327005992828310667020871, 5141.602537433322599515264235)",854,5
30875592,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,80718,98,"(2186.471811536968674127000391, 8891.717424614304421765278944)",707,6
30876305,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(4405.403011572693056705845517, 4634.534749074640244693896198)",758,4
30876328,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(7174.693715711880053614615238, 5441.589143923605860603165947)",735,5
30877469,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,69425,37,"(7219.078479184057624627605293, 6042.405164006344808643394186)",906,5
30880773,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(5914.365095473648490109911856, 4632.759584976484851269915077)",859,4
30881379,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69398,46,"(5478.074613102897074605845109, 3474.114272095139693942315678)",780,4
30881868,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4888.200063176561478083273352, 4483.157235463920710309596876)",791,4
30884203,6,"(5031, 74)",dwvuenmgxoclebjqxuolmboggnkcragj,75582,33,"(6326.826438435068298437416405, 732.5062603685559546481093906)",740,1
30885285,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5719.400058765904928776719262, 3560.663206696037709360013391)",609,4
30885814,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(6689.197397716270079378764540, 5639.907238488661654411066467)",728,5
30885969,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,86732,15,"(7104.820552693238825577693477, 2580.767097679323243742457999)",1055,2
30890276,6,"(5031, 74)",dwvuenmgxoclebjqxuolmboggnkcragj,58795,22,"(4937.174121763982128395377694, 229.992480192553713384694275)",916,1
30895777,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5006.134290281744289980920066, 4573.526241390577726462274828)",747,4
30897796,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,77251,80,"(7451.800281686002023101217971, 2762.073390324667605918464744)",734,2
30898204,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,79611,8,"(1193.102109938652737417775017, 1938.434485860011832921048400)",765,0
30898902,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3817.956137841625671386337522, 5708.091980663028048990768750)",779,4
30901713,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72272,38,"(7031.537879192480941805312030, 2984.259516682060303051165534)",809,2
30902765,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,82744,9,"(912.898557512906881435314172, 427.071481179481886375480706)",1171,0
30902995,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,76312,83,"(4063.397687243968795932194818, 1091.147213894723152954274855)",753,1
30904651,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75263,45,"(6793.714725202275212755393550, 2202.673434582351943170069923)",781,2
30907285,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(5593.997629186207622886177083, 3533.799032423196777643288325)",1031,4
30907553,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(4705.921773447237691750368452, 5424.694943105129193166284562)",828,4
30910208,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(4413.096654398564410627985556, 4534.239116937471396046714488)",906,4
30914291,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,79717,65,"(2471.918241010857649527001193, 7781.408734945214996213214265)",798,6
30917181,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(5282.843635407528128192259741, 6052.841337844912410945621565)",859,4
30919306,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(6495.131901333483978977825527, 4250.330377003815773591501175)",728,4
30920224,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(5374.743158780177498588473584, 6157.244709536689646911238042)",781,4
30922527,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,77383,47,"(7039.092370985194217913931300, 2967.601001165113363191649898)",765,2
30923695,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,80433,13,"(6096.593534802739794618380760, 7830.650509988552484627591223)",828,7
30925400,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(4726.883410173980447370637131, 5145.796895529786000493344975)",838,4
30928767,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(5871.798903868715971539035106, 3554.320688902255676598613286)",786,4
30936993,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(4420.600776251301619458776229, 4575.780504183112295906792930)",758,4
30938531,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(8184.347483305518476129435549, 4075.477765694132195985771046)",672,5
30941461,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(5860.728110361471298297973707, 4604.367558418380853053136592)",859,4
30942067,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69398,46,"(5533.882892758501043058728516, 3497.956865617697178831260785)",780,4
30942141,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,72291,34,"(8143.517696967070845180369595, 2140.315699479353591910497424)",859,2
30942556,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4932.273296841198840355753510, 4524.877535299160096295429126)",791,4
30944609,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,77247,12,"(4236.507349162010618033670056, 1315.295605149934032530980504)",875,1
30945973,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5775.812512922636424096199576, 3538.287586927757157354547317)",609,4
30947084,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,80355,71,"(4595.602506073413635855916788, 1139.368748423628944956010591)",990,1
30948266,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,68576,85,"(1303.599496408494080707454270, 5720.663963186861857833232853)",782,3
30956465,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(4953.477726742001592907186826, 4603.697745499339691312408891)",747,4
30958347,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,74261,20,"(1186.354039753020522281140403, 6342.556273601812070104594527)",726,3
30958799,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,78963,92,"(6752.257388254738435016652976, 6012.423541583840896254750472)",1171,5
30959485,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,71498,78,"(8133.062191033204132725723606, 2895.670242863719877641423117)",810,2
30959590,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3827.865323642465963548461874, 5767.965525578661906431013397)",779,4
30966682,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,61638,59,"(5640.730862534794732797460028, 1777.335452381864111777511711)",713,1
30967973,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(5640.429062828469352109063965, 3494.720197820252872866889868)",1031,4
30968241,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(4669.471064440350716498537585, 5473.216888211392695983091061)",828,4
30968749,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,69221,86,"(4960.492503602547207554517421, 3228.502471025206882127402895)",1546,1
30969051,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,89926,29,"(8443.201525948097215971500402, 2245.374407743484971143337796)",1438,2
30969495,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,75909,40,"(3301.819102755941977841041646, 3967.890263866287458154334219)",683,3
30970896,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(4439.289919663924064416515610, 4479.494745548820822706267077)",906,4
30973457,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,79393,96,"(3193.171664639808195579182772, 8895.836858407480584008236198)",890,6
30977869,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(5301.399513507720698270014041, 5995.059742748110230703500583)",859,4
30979994,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(6528.549349858481238895992722, 4199.671641547044274492852488)",728,4
30980912,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(5356.360421465263596273009179, 6215.081620872020061130207306)",781,4
30982680,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,73099,62,"(8665.157957208450069640141957, 4867.873181313554394814919272)",862,5
30984397,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,75591,1,"(3594.895361799111646661235033, 2689.138399381776356988617159)",843,1
30986088,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(4776.140754816225968960811137, 5181.247528003622717501367522)",838,4
30986532,0,"(8980, 9162)",dwvuenmgxoclebjqxuolmboggnkcragj,61418,63,"(9225.597144477532932241910547, 7723.999169274941813316350634)",725,8
30988909,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,70723,39,"(2547.859185084950646282308394, 4746.371003113289582440783375)",802,3
30989391,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,90098,31,"(1162.325117853997791125476581, 5870.019391693290857553403211)",843,3
30989455,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(5916.595874884645562962656690, 3513.378476800343494606489779)",786,4
30992804,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72249,61,"(3278.898031277470998177434266, 5571.918360792957181983869612)",671,3
30993066,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,66701,84,"(6132.163430202910193735980888, 7984.957368531735782675829022)",811,7
30993659,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(4714.537428375676648981477123, 7009.896265940677367784245629)",812,7
30995336,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,73419,0,"(3618.461190276805098199544286, 1044.488701965495688320450607)",839,1
30997681,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(4435.798540929910182211706940, 4517.026259291584347119689664)",758,4
31000939,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,80385,21,"(7217.372129930308763570370019, 6718.237768463711646467982986)",1671,8
31002149,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(5807.091125249294106486035558, 4575.975531860276854836358108)",859,4
31002755,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69398,46,"(5589.691172414105011511611924, 3521.799459140254663720205893)",780,4
31003244,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4976.346530505836202628233668, 4566.597835134399482281261377)",791,4
31003778,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70923,51,"(1516.465186901473482530394225, 4451.111129153672939801246947)",796,3
31006661,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(5832.224967079367919415679889, 3515.911967159476605349081243)",609,4
31012834,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,74051,4,"(8864.569752721274597929007093, 3623.716945498433239044814557)",2081,5
31017153,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(4900.821163202258895833453585, 4633.869249608101656162542954)",747,4
31020259,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,75326,88,"(6902.061432212892474693698502, 5652.615163680877070790611705)",2450,5
31020278,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3837.774509443306255710586226, 5827.839070494295763871258044)",779,4
